Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
291828e7-6bda-7710-381e-93e150aa1312,28-08-1943,09-01-1998,999-34-9468,S99965987,X81221708X,Mrs.,Charlyn749,Bayer639,,Kemmer137,M,white,nonhispanic,F,Chicopee  Massachusetts  US,220 Hintz Way Apt 19,Whitman,Massachusetts,Plymouth County,,42.09838917,-70.90622535,2195689.286,140517.334
27ee3743-45c8-dbad-f3b3-1a49a39e8b83,16-08-1940,,999-79-2859,S99946207,X39392834X,Mr.,Marcelo725,Kub800,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,707 Kassulke Mill Suite 54,Spencer,Massachusetts,Worcester County,1562,42.26029934,-72.00828135,1951917.692,71349.7585
62857336-4176-3277-206d-58ba274aed30,02-10-1962,,999-52-1703,S99994734,X48792510X,Mr.,Gerardo48,Herman763,,,M,white,nonhispanic,M,Nantucket  Massachusetts  US,635 Becker Course,Shrewsbury,Massachusetts,Worcester County,,42.2697796,-71.75758855,1490077.245,14030.925
6631206a-710c-945b-a5a3-e71390a411f8,10-12-1959,,999-30-6978,S99919958,X57733097X,Mr.,Andre610,Grant908,,,M,white,nonhispanic,M,Wrentham  Massachusetts  US,1066 Zemlak Light,Newton,Massachusetts,Middlesex County,2459,42.29436907,-71.18825004,2389227.175,1089.615
8adb0f0b-979c-f354-4afe-93335d71af3a,10-03-1975,,999-66-9877,S99984073,X74933308X,Mrs.,Juana825,Duarte203,,Menéndez746,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,677 Gaylord Divide Apt 82,Boston,Massachusetts,Suffolk County,2125,42.33732344,-70.99947494,1971273.33,5422.41
2af3a46e-757d-0544-452c-1231039f4a6b,05-12-1963,,999-20-1427,S99993425,X21642505X,Mr.,Kenton313,Strosin214,,,M,asian,nonhispanic,M,Delhi  Delhi  IN,959 Fisher Frontage road,Everett,Massachusetts,Middlesex County,2148,42.40747873,-71.05357378,1470208.35,2016.36
6493c2c4-8139-16da-0a7e-39cf37bc3b2f,22-06-2002,,999-76-1295,S99932347,,Ms.,Filomena215,Miller503,,,,white,nonhispanic,F,Lynn  Massachusetts  US,485 Konopelski Bridge,Reading,Massachusetts,Middlesex County,,42.48722728,-71.101012,536026.0675,306.5925
1f10b0a5-575f-fde2-c602-f65c014c6bf7,13-11-1971,,999-30-5743,S99943469,X66216760X,Mr.,Monroe732,Streich926,,,M,white,hispanic,M,Belmont  Massachusetts  US,695 Breitenberg Orchard,Boston,Massachusetts,Suffolk County,2203,42.34994977,-71.03508205,1110326.79,0
707051d8-8fea-209d-7a46-556f060df1b2,27-02-1978,18-06-1991,999-91-5811,,,,Essie785,Kuhn96,,,,white,nonhispanic,F,Saugus  Massachusetts  US,368 Jones Parade Suite 96,Lowell,Massachusetts,Middlesex County,1850,42.6168,-71.35124286,36586.955,20426.425
1f6ca3a4-3383-37f6-45d3-bfe282c43b10,05-03-2012,,999-62-1439,,,,Roseanna881,Mayer370,,,,white,nonhispanic,F,Boston  Massachusetts  US,927 Prohaska Fork,Boston,Massachusetts,Suffolk County,2136,42.38537792,-71.04799129,236989.885,10067.655
e1183fd3-ffb9-5078-31ea-2ab0e5e7db90,28-08-1943,09-11-2003,999-93-4310,S99921620,X82111435X,Mrs.,Josphine206,Keebler762,,Swift555,M,white,nonhispanic,F,Somerset  Massachusetts  US,438 Pfeffer Harbor,Whitman,Massachusetts,Plymouth County,,42.09296125,-70.90609048,1696347.785,29711.595
36a83b79-3f28-57dc-b0cc-6dccdcb2c2b0,07-01-2001,,999-50-3118,S99993605,X35065313X,Ms.,Asuncion264,Heidenreich818,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,287 Halvorson Ranch Unit 86,Somerville,Massachusetts,Middlesex County,2145,42.38766149,-71.0947416,514091.7625,635.5875
49103abc-8e28-03bd-deb0-bca5082e23ba,15-11-1979,,999-96-1503,S99991127,X11655352X,Ms.,Moon129,Ledner144,,,S,white,nonhispanic,F,Boston  Massachusetts  US,973 Nicolas Heights,Fall River,Massachusetts,Bristol County,2723,41.68599969,-71.13528116,1586245.57,123862.22
a38b1195-9818-4286-ab60-96234d78c2b9,23-12-1960,,999-99-9159,S99970997,X87002556X,Mr.,Isaiah615,Christiansen251,,,M,white,nonhispanic,M,Raynham  Massachusetts  US,950 Quitzon Parade Suite 4,Boston,Massachusetts,Suffolk County,2114,42.33578458,-71.12624383,194124.2025,123579.8475
477d1553-c12f-bef6-bf9a-bc6ae658a6a0,09-02-2015,,999-44-2696,,,,Daren950,Schmidt332,,,,black,nonhispanic,M,Boston  Massachusetts  US,460 Strosin Run,Whitman,Massachusetts,Plymouth County,,42.03185829,-70.91859831,170591.8625,2462.5875
00c9ca99-6b9f-add4-8759-f7dfee6ea1a4,31-07-1966,,999-88-1607,S99987613,X85436867X,Mrs.,Keisha459,Kilback373,,Bosco882,M,white,hispanic,F,Charlton  Massachusetts  US,386 Blick Tunnel Suite 4,Fitchburg,Massachusetts,Worcester County,1420,42.56386546,-71.77150417,1715017.686,562818.174
7bbf12a9-8dd5-356c-175f-4c29bddba047,27-02-1978,,999-52-4512,S99974599,X83109519X,Mrs.,Sondra191,Robel940,,Wiegand701,M,white,nonhispanic,F,Boston  Massachusetts  US,151 Dare Drive Suite 60,Lowell,Massachusetts,Middlesex County,1852,42.66931984,-71.31937774,751735.5575,199529.0225
579dc752-5705-6967-db68-1e20800a1661,07-05-2016,,999-23-3974,,,,Chanell45,Skiles927,,,,white,nonhispanic,F,Arlington  Massachusetts  US,729 Weber Ramp Unit 63,Adams,Massachusetts,Berkshire County,1220,42.64074683,-73.12446622,18663.719,11280.661
e133001b-40ea-e5c8-d1da-9bdcd829776d,09-12-1949,,999-29-2572,S99954260,X51632076X,Mr.,Kirk871,Gaylord332,,,M,white,nonhispanic,M,Reading  Massachusetts  US,846 Jacobson Drive,Salem,Massachusetts,Essex County,,42.50714308,-70.86676588,270287.906,341580.214
411b4d1d-dd68-1a09-7d8a-7d1f0e7a3d7c,19-12-1989,,999-36-9442,S99966454,X72037745X,Ms.,Nanci249,Kreiger457,,,S,hawaiian,nonhispanic,F,East Harwich  Massachusetts  US,328 Hartmann Ferry Suite 1,Methuen,Massachusetts,Essex County,1841,42.67136702,-71.12351998,1107525.124,427571.0665
4a4fd874-cf7c-d4f5-07a1-77b844d97c5f,15-06-1997,,999-82-8090,S99936932,X53018491X,Ms.,Lynsey2,Rath779,,,,white,nonhispanic,F,Lanesborough  Massachusetts  US,882 Roob Track,Lancaster,Massachusetts,Worcester County,,42.46227383,-71.63791674,761161.471,137412.109
1e2bd11c-6949-0dba-c7b3-890aa0023fde,20-02-1996,,999-70-5278,S99984173,X85122636X,Ms.,Randa356,Nader710,,,,white,nonhispanic,F,East Bridgewater  Massachusetts  US,909 Heathcote Terrace Unit 87,North Adams,Massachusetts,Berkshire County,1247,42.71060512,-73.05012112,635188.5875,2813.3325
dd4daa77-4499-cb78-bab2-9815954509fa,19-08-1960,23-11-1990,999-98-2149,S99981742,X37032640X,Mrs.,Anne636,Gleason633,,Yundt842,M,white,nonhispanic,F,Bedford  Massachusetts  US,330 Bogisich Knoll,Springfield,Massachusetts,Hampden County,1105,42.12466793,-72.51828077,466711.242,119629.548
8c6ae452-5f8c-9ff6-006d-c6c860acf5cd,15-05-1917,31-05-2016,999-80-2062,S99946747,X52726396X,Mrs.,Darla154,Hoppe518,,Ferry570,M,white,nonhispanic,F,Quincy  Massachusetts  US,504 Heathcote Forge Apt 52,Quincy,Massachusetts,Norfolk County,2171,42.26637925,-71.05845974,2866534.364,358924.006
baaa597d-06af-67c9-837c-620f96157c3b,06-05-2002,,999-32-7156,S99999870,,Ms.,Alva958,Conn188,,,,white,nonhispanic,F,Mashpee  Massachusetts  US,898 Heidenreich Promenade Unit 61,Greenfield,Massachusetts,Franklin County,,42.59168411,-72.62324487,551443.645,339.135
e2826a33-214c-e2c9-d2a3-1a14203ff1b5,05-12-1973,,999-22-6207,S99914581,X80722427X,Mr.,Esteban536,Mitchell808,,,M,native,nonhispanic,M,Southwick  Massachusetts  US,560 Douglas Ferry Suite 17,Lawrence,Massachusetts,Essex County,1840,42.7435296,-71.14076762,1197662.475,3622.545
33edcda2-4853-abe6-9e2b-5a40279cd50b,12-03-2015,,999-15-9126,,,,Rex53,Bailey598,,,,white,nonhispanic,M,Swansea  Massachusetts  US,283 Mann Byway Suite 87,Springfield,Massachusetts,Hampden County,1105,42.10644314,-72.52958861,15944.5455,4068.1945
ef82862b-c0f8-7440-2dcb-4d7137349f0d,04-08-1988,,999-42-8417,S99975645,X43216868X,Ms.,Melodie819,Cormier289,,,S,white,nonhispanic,F,Naples  Campania  IT,161 Aufderhar Meadow,South Dennis,Massachusetts,Barnstable County,2660,41.66086827,-70.1503504,1447117.189,486322.2005
c07fdd29-a5c1-6e59-32f4-ce41a4633cd5,28-08-1943,,999-41-8137,S99914378,X40691234X,Mrs.,Bee658,Macejkovic424,,Bashirian201,M,white,nonhispanic,F,Lowell  Massachusetts  US,161 Mitchell Ferry Suite 80,Whitman,Massachusetts,Plymouth County,,42.02987464,-70.97173755,4015299.672,533954.7185
420b3566-8788-f95c-0401-f317a9b445e5,25-11-1982,,999-19-2975,S99971902,X57311344X,Mr.,Andres25,Hintz995,,,M,white,nonhispanic,M,Milford  Massachusetts  US,784 Rice Esplanade,Newton,Massachusetts,Middlesex County,2458,42.33639782,-71.17511889,1481643.655,338036.025
8baeb614-ce03-cedf-2694-92b70f894886,16-09-2013,,999-46-3147,,,,Emilie407,Kozey370,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,128 Schmitt Manor,Fall River,Massachusetts,Bristol County,2790,41.61253247,-71.06525764,208262.0375,132.4425
1094e290-28ca-61c8-f170-59648b11b32e,24-10-1957,,999-16-6851,S99987975,X39568994X,Mrs.,Shena75,Larkin917,PhD,Durgan499,M,white,nonhispanic,F,Middleborough  Massachusetts  US,647 Schimmel Boulevard Suite 10,Salem,Massachusetts,Essex County,,42.43300446,-70.87897428,1764804.613,62282.8575
bd08fe07-215b-69e4-43d1-24d8326ae686,23-05-1993,,999-56-9038,S99999166,X59300777X,Mrs.,Christia477,Ritchie586,,Schroeder447,M,white,nonhispanic,F,Easton  Massachusetts  US,529 Reynolds Glen,East Dennis,Massachusetts,Barnstable County,2641,41.79077026,-70.14442104,2008847.622,39559.2975
c987d011-9807-23da-8487-4d7ce3511a86,25-10-1970,,999-34-4252,S99993551,X36199706X,Mrs.,Hazel720,Sporer811,,Hoppe518,M,white,nonhispanic,F,Worcester  Massachusetts  US,564 Stokes Hollow Suite 51,Arlington,Massachusetts,Middlesex County,2476,42.41067969,-71.17754132,3285140.729,111815.441
1f276bd6-37f3-f5e8-5f02-6118235e2988,08-05-2011,,999-46-4444,,,,Kori635,Gleichner915,,,,white,nonhispanic,F,Merrimac  Massachusetts  US,529 Legros Hollow Unit 65,Upton,Massachusetts,Worcester County,,42.22598844,-71.58912886,32973.252,12818.958
db0ba46f-9b5e-63cd-cbe4-3c0ea82abbdf,19-08-1960,,999-62-5005,S99936991,X67560433X,Ms.,Emerita401,Jones311,,,S,white,nonhispanic,F,Hanson  Massachusetts  US,156 Carroll Neck,Springfield,Massachusetts,Hampden County,1013,42.0786685,-72.60231543,800800.9565,500527.9535
c4bdbf50-4728-5778-7f4a-ce39e9c58232,15-05-1917,17-02-1942,999-41-5785,S99955112,X69226659X,Ms.,Svetlana462,Tremblay80,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,919 Reilly Wall Suite 89,Quincy,Massachusetts,Norfolk County,2186,42.24917539,-71.12219775,954178.1375,121638.3525
32203cdc-00ea-b95b-15b3-a3eb870db382,06-04-1986,26-03-1998,999-25-5642,,,,Mario764,Towne435,,,,white,nonhispanic,M,Avon  Massachusetts  US,683 Pagac Rest Unit 56,Agawam,Massachusetts,Hampden County,,42.02214452,-72.61905788,291813.88,11297.88
3d60584c-574a-16e0-ef8f-c8a7315878e9,20-04-1979,,999-83-7517,S99912085,X60658073X,Mrs.,Carmelina668,Morissette863,,Ernser583,M,white,nonhispanic,F,Oxford  Massachusetts  US,734 Muller Neck Unit 52,Malden,Massachusetts,Middlesex County,2148,42.4019063,-71.0172298,1473050.937,112338.773
a8b166c9-23da-d720-b0e1-296944f432dc,07-01-1968,,999-51-8763,S99951944,X14927503X,Mrs.,Shirlene698,Pfeffer420,,Becker968,M,white,nonhispanic,F,Barnstable  Massachusetts  US,510 Sawayn Gateway,Chicopee,Massachusetts,Hampden County,,42.17037641,-72.58639141,1866198.468,12357.3225
2c293700-fabf-3c0c-8d1a-67cd127dcb12,12-11-1926,25-05-2008,999-26-8515,S99925640,X37722027X,Mr.,Graham902,Willms744,,,M,asian,nonhispanic,M,Springfield  Massachusetts  US,1060 O'Keefe Estate Apt 76,Harwich,Massachusetts,Barnstable County,,41.72637305,-70.08393901,1990304.076,319024.024
50d01b5d-1b6d-4648-c32c-256e5309dc16,06-04-1986,,999-17-7773,S99915089,X27892554X,Mr.,Colby655,Bernier607,,,M,white,nonhispanic,M,Harvard  Massachusetts  US,885 Medhurst Green Suite 24,Agawam,Massachusetts,Hampden County,,42.08358025,-72.69170114,861473.3025,6191.3775
819e4007-79c5-5d6c-5db7-7889c1aa0ec3,29-07-1955,,999-95-6746,S99962516,X34575302X,Mrs.,Alycia285,Muller251,,Schowalter414,M,white,nonhispanic,F,Easthampton  Massachusetts  US,909 Fay Path,Montague,Massachusetts,Franklin County,,42.52693408,-72.48697482,2204454.225,661764.5345
3436e704-73e4-11da-241d-7adeccd97a0d,08-02-1953,,999-69-5611,S99910249,X71365194X,Mr.,Art115,Lesch175,,,S,black,nonhispanic,M,Tewksbury  Massachusetts  US,295 Cormier Trailer,Revere,Massachusetts,Suffolk County,2151,42.38198349,-71.04522428,1418223.561,15830.8395
a90e1118-edb5-4c62-e17e-de38e6720cc0,12-07-1975,,999-13-2592,S99968567,X57033719X,Mrs.,Janiece99,White193,,Goyette777,M,white,nonhispanic,F,Carver  Massachusetts  US,880 Kemmer Path,Lowell,Massachusetts,Middlesex County,1854,42.66094707,-71.36385538,203997.833,775098.787
fb666e77-dcb0-f7cc-91f1-4c805cafd94a,13-10-1926,15-06-2005,999-33-8967,S99944677,X55658101X,Mrs.,Maddie576,Stokes453,,Moen819,M,white,nonhispanic,F,Lowell  Massachusetts  US,739 Wiza Ville,Salem,Massachusetts,Essex County,1970,42.43246676,-70.9324663,1115480.407,979690.483
989f497b-48d4-50e7-2df2-9b583f0ceebc,16-01-1983,,999-89-9511,S99976213,X2691580X,Mrs.,Marjory382,Beatty507,,King743,M,white,nonhispanic,F,Hopkinton  Massachusetts  US,463 Nader Walk,Boston,Massachusetts,Suffolk County,2152,42.38294917,-71.04008895,871783.154,74482.166
68f34b8e-efce-ce3e-836d-a815503c7b56,02-07-2006,,999-28-3330,,,,Ana972,Bonilla161,,,,white,hispanic,F,Roseau  Saint George  DM,733 Ward Arcade Unit 36,Dracut,Massachusetts,Middlesex County,,42.68509309,-71.29512266,401423.4275,4605.2925
e259daec-8b59-74a7-a92c-e4451146d6fc,14-02-1994,,999-45-7856,S99918877,X50073367X,Mr.,Josue598,Ortiz186,,,M,white,nonhispanic,M,Milton  Massachusetts  US,441 Ward Estate Apt 6,Amesbury,Massachusetts,Essex County,,42.83665477,-70.95727459,687195.2525,26071.6875
ff06d32e-e1df-b8db-484a-2d0d9e5d8461,10-06-1979,02-04-1989,999-26-6106,,,,Bobby524,Harris789,,,,white,nonhispanic,M,Taunton  Massachusetts  US,1045 Kovacek Drive,Springfield,Massachusetts,Hampden County,1104,42.11195637,-72.5609482,273193.8475,54560.4225
1317e7d6-f31c-2d3b-54b3-8fe8837c78fc,15-05-1917,07-10-2008,999-19-1515,S99912860,X69631744X,Mrs.,Margherita470,King743,,Little434,M,white,nonhispanic,F,Walpole  Massachusetts  US,468 Crona Wynd Unit 74,Quincy,Massachusetts,Norfolk County,2169,42.29848854,-71.05434928,2758546.85,543354.4505
da6e1124-d294-58f9-ff16-a0fe6a3f30dd,22-07-2018,,999-93-7104,,,,Shantae970,Glover433,,,,white,nonhispanic,F,Orleans  Massachusetts  US,493 Dietrich Avenue,Boston,Massachusetts,Suffolk County,2118,42.32120897,-71.09836937,10966.8665,10200.4635
ab551306-3d73-765f-6c2a-95ddfb17f969,12-11-1926,24-09-1988,999-63-1565,S99961623,X16943587X,Mr.,Alonso270,Bahringer146,,,M,asian,nonhispanic,M,Seekonk  Massachusetts  US,1057 Pfeffer Trail,Harwich,Massachusetts,Barnstable County,,41.7031375,-70.048061,1584732.755,18041.205
d6c850ad-7e48-0c4b-23b9-ef4d6e58773c,19-11-1985,,999-85-9031,S99946046,X75050574X,Mrs.,Michelle423,Haley279,,Will178,M,white,nonhispanic,F,Lawrence  Massachusetts  US,239 Osinski Neck Unit 34,Swansea,Massachusetts,Bristol County,,41.76806271,-71.25021025,1523287.683,125989.9465
652fde3e-b7b4-8c47-2dab-25294d389af1,13-10-1926,28-04-1982,999-57-9277,S99914343,X87153997X,Mrs.,Alysha630,Corwin846,,McClure239,M,white,nonhispanic,F,Randolph  Massachusetts  US,873 Lang Mill,Salem,Massachusetts,Essex County,,42.54901696,-70.92597211,236788.6075,1136743.543
8003a644-3445-56b0-017a-4480f0d6b348,10-06-1979,,999-82-3674,S99928956,X62277463X,Mr.,Porfirio146,Ledner144,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1065 Labadie Trafficway Unit 48,Springfield,Massachusetts,Hampden County,1199,42.11638903,-72.55733074,1120866.805,2117.655
d4e3d6e6-075e-cf60-a092-67c17cb521d1,11-01-1984,,999-64-1091,S99932934,X27664754X,Mrs.,Irene779,Bétancourt447,,Quintanilla544,M,white,hispanic,F,Panama City  Panama  PA,163 Langosh Ramp Suite 62,Malden,Massachusetts,Middlesex County,2148,42.43372187,-71.02108789,1718923.177,351865.963
b3700252-f7e3-e8f9-aca4-6a759c52f4b9,10-03-2019,,999-19-3943,,,,Leana211,Keeling57,,,,white,nonhispanic,F,Sandisfield  Massachusetts  US,240 Fisher Tunnel Apt 11,Montague,Massachusetts,Franklin County,,42.59302143,-72.50907812,42990.435,2617.905
c1075300-aae7-596d-df5a-c944d763a663,15-07-1913,,999-11-6693,S99987926,X38948081X,Mr.,Zachariah133,Bergstrom287,,,S,white,nonhispanic,M,Belchertown  Massachusetts  US,700 Rohan Course,Lexington,Massachusetts,Middlesex County,,42.41502999,-71.25311601,2578249.123,237079.6775
e0b4bd84-4df2-d30c-cd67-a9daee769602,16-10-1931,17-03-2005,999-99-4177,S99913575,X69113331X,Mr.,Olin642,Balistreri607,,,S,white,nonhispanic,M,Wakefield  Massachusetts  US,594 Rice Quay,Fall River,Massachusetts,Bristol County,2723,41.64393188,-71.15712453,1454948.976,117080.624
0142b69f-57f0-9a08-4e2d-65a2b77fdea7,12-11-1926,20-06-1991,999-19-2079,S99916078,X76058030X,Mr.,Ralph813,Kuhlman484,,,M,asian,nonhispanic,M,Braintree  Massachusetts  US,492 Prosacco Dale Apt 7,Harwich,Massachusetts,Barnstable County,,41.70852145,-70.0526207,1648503.85,26034.63
cb06b854-fa3d-3450-214a-bd8ad35d07d2,03-07-1963,24-08-2016,999-75-3059,S99932016,X50069811X,Mrs.,Micaela928,Cordero852,,Uribe503,M,white,hispanic,F,La Paz  Baja California  MX,505 Roberts Trail,Boston,Massachusetts,Suffolk County,2210,42.39471827,-71.16778531,743195.4,0
2376720a-56ca-5474-3737-32cf783a169c,09-06-1987,,999-71-9781,S99968273,X32265802X,Mr.,Man114,Howell947,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,572 Von Skyway Suite 67,New Bedford,Massachusetts,Bristol County,2747,41.76270951,-70.916291,955010.5155,14139.1445
6e166f8c-1fc4-a804-d075-3dbb029ea9ad,13-10-1926,07-01-1978,999-86-6525,S99951428,X55685039X,Mrs.,Gladys682,Hilpert278,,Lowe577,M,white,nonhispanic,F,Brookline  Massachusetts  US,398 McGlynn Promenade Unit 40,Salem,Massachusetts,Essex County,,42.49133473,-70.85665383,673743.1475,1677522.682
e4035211-964b-b90f-237d-655426c3aa1f,31-10-1971,,999-43-9739,S99963088,X82576933X,Mr.,Dewitt635,Hane680,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,461 Lesch Rue Suite 9,Carlisle,Massachusetts,Middlesex County,,42.57647416,-71.38432526,1248534.453,6659.3475
5bd3bb2e-41f9-18ea-0736-fe3f41f4dbf9,12-05-1977,,999-67-9740,S99967663,X25162962X,Mrs.,Leonie332,Koelpin146,,Ziemann98,M,white,nonhispanic,F,West Newbury  Massachusetts  US,312 Mertz Frontage road,Scituate,Massachusetts,Plymouth County,2066,42.17803645,-70.70404045,1955602.939,341388.401
86e983ea-29df-a34a-c0b4-9a171859195f,23-03-2010,,999-67-3570,,,,Raul814,D'Amore443,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,493 Koelpin Vista Apt 26,Attleboro,Massachusetts,Bristol County,2703,41.89036939,-71.32010701,381272.365,123.075
83c5cc27-48a8-5580-966b-783719fe8f1b,15-05-1917,,999-84-3052,S99923666,X24959761X,Mrs.,Shirlene698,Bergnaum523,,Nitzsche158,M,white,nonhispanic,F,Acton  Massachusetts  US,127 Raynor Byway,Quincy,Massachusetts,Norfolk County,2171,42.25942031,-71.0345551,3092968.285,877397.9845
745f262a-2510-e98e-524a-72934969372e,22-09-1990,,999-54-7888,S99918224,X77636974X,Ms.,Tawna357,Gorczany269,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,1076 Ortiz Grove,Chelsea,Massachusetts,Suffolk County,2149,42.39144483,-71.06920412,1136066.33,1318.83
4e97faf9-19b3-5125-8f7d-96758e9d7d46,05-02-2018,,999-86-4945,,,,Soraya693,White193,,,,white,nonhispanic,F,Munich  Bavaria  DE,620 Beahan Mission,West Springfield,Massachusetts,Hampden County,,42.09242974,-72.61019597,51003.9,12.48
c57fbe47-ea62-b01f-054d-4088979dc739,21-01-2020,,999-23-5747,,,,Jimmie93,Effertz744,,,,white,hispanic,M,Lincoln  Massachusetts  US,927 Gorczany Rapid,Somerset,Massachusetts,Bristol County,2726,41.80867737,-71.15951218,45105.8225,3917.4675
50659146-2b4a-5091-ddc8-12d59f8da68c,16-10-1931,06-06-1985,999-78-6768,S99935709,X51464981X,Mr.,Josiah310,Trantow673,,,M,white,nonhispanic,M,Newbury  Massachusetts  US,636 Reichel Rapid Unit 33,Fall River,Massachusetts,Bristol County,2790,41.57876973,-71.0604137,93097.79,0
a706bd75-a69b-5bb8-db87-8a29b45c989d,06-12-2003,,999-47-1225,S99972599,,,Vivienne78,Doyle959,,,,white,nonhispanic,F,Quincy  Massachusetts  US,264 King Bay,North Attleborough,Massachusetts,Bristol County,,42.00847628,-71.32668477,443728.405,434.925
19d74a46-a73e-9493-1eb8-e40b39f89db8,27-03-2020,,999-22-7971,,,,Reta616,West559,,,,black,nonhispanic,F,North Attleborough  Massachusetts  US,282 Metz Run Unit 17,Everett,Massachusetts,Middlesex County,,42.38181913,-71.07549661,26052.93,0
acbb6a45-6e0d-a628-8dc5-8b15fae31b8a,26-09-2018,,999-20-6565,,,,Brunilda665,Will178,,,,white,nonhispanic,F,Huntington  Massachusetts  US,956 Walker Neck Apt 1,Somerville,Massachusetts,Middlesex County,2145,42.46468961,-71.11044209,85209.84,0
a8b8d20e-ecf0-4cb1-7536-38683ba360aa,08-05-1980,,999-96-2764,S99968102,X55244861X,Mr.,Odis959,Veum823,,,M,white,nonhispanic,M,Maynard  Massachusetts  US,552 Kozey Club Suite 35,Southborough,Massachusetts,Worcester County,,42.31668923,-71.57051886,1029555.668,6370.7025
02ceca12-357f-981e-dcf3-3d26d3c1ff82,03-07-1963,,999-42-7667,S99942844,X74034818X,Mrs.,María Teresa440,Valadez233,,Bermúdez789,M,white,hispanic,F,Santo Domingo  National District  DO,245 Wehner Center,Boston,Massachusetts,Suffolk County,2152,42.38376553,-71.02992275,2049256.98,0
d9bde0cc-3ea9-5329-2da3-1d9c3adbd86a,12-11-1926,,999-28-5290,S99916542,X88662751X,Mr.,Boyd728,Gleichner915,,,S,asian,nonhispanic,M,Worcester  Massachusetts  US,191 Wolf Divide,Harwich,Massachusetts,Barnstable County,,41.6711018,-70.07839692,2251936.364,144529.636
e51b6686-8e11-03a1-9699-ae0ecfde0bb6,15-05-1962,,999-61-6972,S99949329,X71350276X,Mr.,Barton704,Breitenberg711,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,918 Huel Heights Unit 57,Littleton,Massachusetts,Middlesex County,,42.55888991,-71.47279528,1819075.538,57626.5425
1a5224e4-383b-6e73-79a7-98a499069b10,30-01-1958,,999-22-8378,S99927640,X34469512X,Mr.,Andy346,Hirthe744,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,420 Hickle Vista,Avon,Massachusetts,Norfolk County,,42.12351119,-71.05286183,1567301.61,0
db9b9c1c-0a86-773c-ba82-fbb9b71d9993,13-10-1938,09-01-1958,999-36-6282,S99995012,,Mr.,Will178,Hilpert278,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,994 Wyman Underpass Suite 60,Walpole,Massachusetts,Norfolk County,,42.16025159,-71.24039583,547537.36,0
b68c6e5e-6b47-b721-839b-739ec3400504,18-03-1963,,999-75-5767,S99963744,X20056703X,Mrs.,Jordan900,Smitham825,,Hauck852,M,white,nonhispanic,F,Dudley  Massachusetts  US,198 Herzog Ramp,Revere,Massachusetts,Suffolk County,2151,42.40123833,-71.00707316,2241776.103,186990.8175
43a8f60a-2b8e-26b5-3736-e64df96bf796,06-10-1973,,999-79-1965,S99978991,X38584736X,Mr.,Francisco472,Lynch190,,,S,white,nonhispanic,M,Holden  Massachusetts  US,957 Smith Branch,Boston,Massachusetts,Suffolk County,2125,42.33196618,-71.11773623,1199559.772,4392.8475
6f49aebb-074b-cc99-b71b-2fb9c43a67e2,19-08-2016,,999-52-2258,,,,Reid278,MacGyver246,,,,white,nonhispanic,M,Gloucester  Massachusetts  US,1032 Stark Divide Unit 27,Wellesley,Massachusetts,Norfolk County,2481,42.30105041,-71.30034308,133031.0075,3030.6525
21db612c-b8ef-f666-53a6-cc657674d4cd,17-06-2003,,999-92-3526,S99955577,,Ms.,Rene434,Wisoky380,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,217 Altenwerth Road,Yarmouth,Massachusetts,Barnstable County,,41.65088709,-70.25401637,473470.7455,151012.1445
231d63a6-aaf9-7c0d-f452-3a79f112d880,16-10-1931,13-05-2014,999-24-1912,S99964397,X84738670X,Mr.,Antony83,McDermott739,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,1059 Bernhard Arcade Apt 46,Fall River,Massachusetts,Bristol County,2790,41.70368719,-71.16492068,277558.002,65098.528
ff9337d4-4f6c-2182-c1aa-a0811a68a4ab,15-04-1952,,999-84-1106,S99941923,X89483285X,Mr.,Milan77,Roob72,,,M,white,nonhispanic,M,Tisbury  Massachusetts  US,311 Vandervort Bridge,Newton,Massachusetts,Middlesex County,2461,42.35624981,-71.20568709,2555843.775,153120.4445
864b2fa0-78e3-88c6-2ce2-ba3aea72236c,13-10-1926,,999-82-6767,S99951515,X28954626X,Mrs.,Ula130,Beatty507,,Willms744,M,white,nonhispanic,F,Swansea  Massachusetts  US,843 Osinski Parade Apt 24,Salem,Massachusetts,Essex County,1970,42.5178072,-70.86368818,616271.7835,1284792.227
